206003,ON0VRN,Veurne,West-Vlaanderen,Belgium,439.45000,1,-7.600,Peer,TS1 TS2,ON8SD,BM,51.073159,2.6680341<BR/>
206004,ON0MSD,Moorslede,West-Vlaanderen,Belgium,439.18750,1,-7.600,PEER,TS1 TS2,ON4AIM,BM,50.891147,3.0632369<BR/>
206010,ON0OST,Oostende,West-Vlaanderen,Belgium,439.41250,1,-7.600,Peer,None,ON4AIM,BM,51.21543,2.928656<BR/>
206011,ON0OS,Oostende,West-Vlaanderen,Belgium,439.36250,1,-7.600,Peer,TS1 TS2,ON4AIM,HYTERA,51.21543,2.928656<BR/>
206012,ON0WV,Brugge,West-Vlaanderen,Belgium,439.58750,1,-7.600,Peer,TS1 TS2,ON3DHC,BM,51.209348,3.2246995<BR/>
206100,ON0VA,Zulzeke,Oost-Vlaanderen,Belgium,438.22500,1,-7.600,Peer,TS1 TS2,ON4PN,HYTERA,50.7889651,3.5708891<BR/>
206101,ON0GRC,Gent,Oost-Vlaanderen,Belgium,439.08750,1,-7.600,Peer,TS2,ON4AKH,BM,51.0543422,3.7174243<BR/>
206102,ON0DEN,Dendermonde,Oost-Vlaanderen,Belgium,439.03750,1,-7.600,Peer,TS1 TS2,ON1DGR,BM,51.025477,4.1019516<BR/>
206103,ON0WRA,Oudenaarde,Oost-Vlaanderen,Belgium,438.81250,1,-7.600,Peer,TS1 TS2,ON4RW,BM,50.8469547,3.6013676<BR/>
206104,ON0LED,LEDE,Oost-Vlaanderen,Belgium,438.73750,1,-7.600,Peer,TS1 TS2,ON1DGR,BM,50.9658595,3.9773738<BR/>
206200,ON0DP,Boom,Antwerp,Belgium,439.46250,1,-7.600,Master,TS1 TS2,ON7DS,BM,51.08608,4.36633<BR/>
206210,ON0AND,Antwerp,Antwerp,Belgium,438.98750,1,-7.6,Master,TS1 TS2,ON7FQ,DMR-plus,51.2194475,4.4024643<BR/>
206300,ON0ESB,Essenbeek,Vlaams Brabant,Belgium,438.91250,1,-7.600,Master,TS1 TS2,ON1DGR,BM,50.73057,4.25299<BR/>
206301,ON0DIL,Dilbeek,Vlaams Brabant,Belgium,439.26250,1,-7.600,Peer,TS1 ,ON1DGR,BM,50.8464506,4.262063<BR/>
206302,ON0NWR,Nieuwrode,Vlaams Brabant,Belgium,438.88750,1,-7.6,Peer,TS1 TS2,ON9CJX,DMR-plus,50.94955,4.83339<BR/>
206310,ON0GAL,Galmaarden,Vlaams Brabant,Belgium,438.83750,1,-7.600,Master,TS1 TS2,ON1DGR,BM,50.7529396,3.9709478<BR/>
206320,ON0TLW,Tielt-Winge,Vlaams Brabant,Belgium,438.88750,1,-7.600,Peer,TS1 TS2,ON1DGR,DMR-plus,50.9226445,4.9148532<BR/>
206401,ON4BAF,Sint-Truiden,Limburg,Belgium,439.00000,1,-7.600,Peer,TS1 TS2,ON5ARE,BM,50.8157248,5.1862508<BR/>
206402,ON0MLB,Genk,Limburg,Belgium,438.96250,1,-7.600,Peer,TS1 TS2,ON3MID,BM,50.96613,5.5021<BR/>
206410,ON0BAF,Sint-Truiden,Limburg,Belgium,439.06250,1,-7.600,Peer,TS1 TS2,ON5ARE,BM,50.8157248,5.1862508<BR/>
206700,ON0NR,Wepion,Namur,Belgium,439.53750,1,-7.600,Peer,TS1 TS2,ON4PB,BM,50.421206,4.8633172<BR/>
206800,ON0LGE,Retinne,,Belgium,438.93750,1,-7.600,PEER,TS1 TS2,ON5VDK,BM,50.6301336,5.6971829<BR/>
206801,ON0LRG,Clavier (Bois-et-Bor,Liege,Belgium,439.16250,1,-7.600,Peer,TS1 TS2,ON4LRG,BM,50.6325574,5.5796662<BR/>
206901,ON0BXL,Brussels,Brussels,Belgium,439.33750,1,-7.600,Peer,Mixed Mode,ON7PC,HYTERA,50.8503396,4.3517103<BR/>
206902,ON0PRX,Brussel,Brussels,Belgium,438.41250,1,-7.600,Peer,TS1 TS2,ON1DGR,BM,50.8503396,4.3517103<BR/>
208000,F1ZEI,Les Lilas,,France,430.17500,1,9.400,PEER,TS1 TS2,F1TDI,DMRF,48.8855626,2.4694353000000007<BR/>
208002,F1ZPL,Paris 10e,Ile-de-France,France,430.26250,1,9.400,Peer,TS1 TS2,F1SHS,HYTERA,48.8785618,2.3603689<BR/>
208003,F5ZDO,Fontenay-Tresigny,Île-de-France,France,430.35000,1,9.400,PEER,TS1 TS2,F4GQK,BM,48.706897,2.866479<BR/>
208004,F1ZDW,Fontenay-Tresigny,Ile-de-France,France,430.35000,1,9.400,PEER,TS1 TS2,F4GQK,DMR-plus,48.706897,2.866479<BR/>
208007,F1ZGI,Rueil Malmaison,Île-de-France,France,430.57500,1,9.400,PEER,TS1 TS2,F1TUV,BM,48.882767,2.17693<BR/>
208008,F1ZGO,Meudon,Île-de-France,France,430.05000,1,9.400,PEER,TS1 TS2,F1TDI,DMRF,48.812995,2.23847<BR/>
208010,F1ZWD,Paris,Île-de-France,France,430.15000,1,9.400,PEER,TS1 TS2,F1HBG,DMR-France,48.856614,2.3522219<BR/>
208065,F1SHS,La Garenne Colombes,Île-de-France,France,430.23750,1,9.400,PEER,TS1 TS2,F1SHS,DMR-France,48.906535,2.244085<BR/>
208075,F1ZTC,Paris,,France,145.77500,1,-0.6,PEER,TS1 TS2,F1HBG,DMR-plus,48.856614,2.3522219<BR/>
208078,F1ZPK,Magnanville,Île-de-France,France,430.27500,1,9.400,PEER,TS1 TS2,F1IKD,DMR-France,48.969534,1.68413<BR/>
208080,F5ZDR,Linas,,France,430.20000,1,9.400,PEER,TS1 TS2,F4CQA,DMRF,48.631625,2.267328<BR/>
208091,F5ZIP,La Ville-du-bois,Île-de-France,France,430.01250,1,9.400,PEER,TS1 TS2,F6MPN,DMR-France,48.661072,2.2688259<BR/>
208092,F1ZOI,Puteaux,Île-de-France,France,430.28750,1,9.400,PEER,TS1 TS2,F1SHS,DMR-France,48.884748,2.23964<BR/>
208093,F5ZIO,Montreuil,Île-de-France,France,430.45000,1,9.400,Peer,TS1 TS2,F6MPN,Motorola,48.863812,2.448451<BR/>
208099,F1ZHW,Montfermeil,le-de-France,France,430.58750,1,9.400,PEER,TS1 TS2,F1TUV,BM,48.902029,2.570773<BR/>
208201,F1ZIC,Combe belle et cote,Rhne-Alpes,France,430.03750,1,9.4,PEER,TS1 TS2,F4AII,DMR-plus,45.962238,5.873788<BR/>
208238,F4CZX,Saint Bernard,Rhône-Alpes,France,430.56250,1,9.400,PEER,TS1 TS2,F4CZX,DMR-France,45.945416,4.732226<BR/>
208302,F1ZIM,L herm,Midi-Pyrénées,France,144.98750,1,0.000,Peer,TS1 TS2,F1ZIM,None,42.972837,1.685315<BR/>
208303,F5ZJP,CARBONNE,Midi-Pyrénées,France,145.03750,2,0.000,Peer,TS1 TS2,F5BYL,None,43.294811,1.22576<BR/>
208401,F1ZGC,Mutzig,Alsace,France,430.26250,1,9.400,PEER,TS1 TS2,F4AVI,DMRF,48.536784,7.458621<BR/>
208402,F5ZAV,Bischoffsheim,Alsace,France,430.26250,1,9.4,PEER,TS1 TS2,F4AVI,DMR-plus,48.4870639,7.489887<BR/>
208403,F1ZDD,Dangolsheim,Alsace,France,430.23750,1,9.400,PEER,TS1 TS2,F4AVI,DMRF,48.571723,7.467052<BR/>
208500,F1ZTD,Tours,,France,145.72500,1,-0.600,PEER,TS1 TS2,F1HBG,DMRF,47.394144,0.68484<BR/>
208617,F1ZIS,LA ROCHELLE,Aquitaine,France,430.40000,1,9.400,PEER,TS1 TS2,F1UGZ,Hytera,,<BR/>
208766,F5ZJA,Pic Neulos,Languedoc-Roussillon,France,439.82500,1,-9.400,PEER,TS1 TS2,F8BSY,BM,42.4833333,2.95<BR/>
208799,F5ZJT,Perpignan,Languedoc-Roussillon,France,439.95000,1,-9.400,PEER,TS1 TS2,F8BSY,BM,42.6886591,2.8948332<BR/>
208835,F1ZHH,DINARD,Brittany,France,430.40000,1,9.400,Peer,TS1 TS2,F1TZO,Motorola,48.633024,-2.055125<BR/>
208900,F1ZCY,Auneuil,Oise,France,430.27500,1,9.4,PEER,TS1 TS2,F1PRY,DMR-plus,49.369749,2.00072<BR/>
208901,F1ZOI,La Garenne Colombes,,France,430.28750,1,9.400,PEER,TS1 TS2,F1SHS,DMR-France,48.906535,2.244085<BR/>
208917,F1ZCY,Auneuil,All Others,France,430.25000,1,9.400,PEER,TS1 TS2,F1PRY,DMRF,49.369749,2.00072<BR/>
208918,F1ZIE,Saint-Palais,All Others,France,430.10000,1,9.400,PEER,TS1 TS2,F1ZIE,DMRF,43.327408,-1.032999<BR/>
208919,F1ZGY,BOUCHAIN  ( 59 ),All Others,France,145.78750,1,-0.600,PEER,TS1 TS2,F1MIJ,DMR-France,50.281524,3.319975<BR/>
208922,F1ZHT,Mesnil sur bulles,All Others,France,430.58750,1,9.400,PEER,TS1 TS2,F4FSD,BM,49.485674,2.345789<BR/>
208953,F1ZHJ,TOURS,All Others,France,439.90000,1,-9.400,Peer,TS1 TS2,F1GXY,None,,<BR/>
208954,F1ZET,Nancy (54),All Others,France,439.40000,1,-7.600,PEER,TS1 TS2,F4GEN,BM,48.692054,6.184417<BR/>
208959,F1ZBE,Valenciennes,All Others,France,433.02500,1,-1.600,PEER,TS1 TS2,F1MIJ,Motorola,50.357113,3.518332<BR/>
208962,F1ZVV,Wimereux,All Others,France,430.35000,1,9.400,PEER,TS1 TS2,F1CWQ,BM,50.769517,1.610207<BR/>
208966,F4GEN,Villers les Nancy,All Others,France,433.65000,1,0.000,Peer,TS1 TS2,F4GEN,None,48.673218,6.153496<BR/>
208990,F1ZIF,Pontarlier,All Others,France,439.90000,1,-9.400,PEER,TS1 TS2,F4EWI,BM,46.9041039,6.354242<BR/>
214100,EB1TK,Gijon,Asturias,Spain,145.78750,1,-0.6,Master,TS1 TS2,EB1TK,HYTERA,43.5322015,-5.6611195<BR/>
214101,ED1ZAE,Gijon,Principado de Asturi,Spain,439.00000,1,-7.6,PEER,TS1 TS2,EB1TK,DMR-plus,43.5322015,-5.6611195<BR/>
214112,ED1ZAR,Monte Fontardion,Galicia,Spain,438.50000,1,7.600,PEER,TS1 TS2,EA1RKF,None,42.5750554,-8.1338558<BR/>
214201,ED2ZAD,Monte Sollube,Pais Vasco,Spain,438.22500,1,-7.6,PEER,TS1 TS2,EA2IP,DMR-plus,42.8591656,-2.6817918<BR/>
214202,ED2ZAC,BILBAO,Basque Country,Spain,438.22500,1,-7.600,PEER,TS1 TS2,EA2IP,DMR-plus,43.2630126,-2.9349852<BR/>
214210,ED2YAA,Laudio,Basque Country,Spain,439.97500,1,0.000,PEER,TS1 TS2,EB2EMZ,None,43.1434506,-2.9579897<BR/>
214214,ED2ZAE,Vitoria-Gasteiz,Basque Country,Spain,438.67500,1,-7.6,PEER,TS1 TS2,EA2CQ,DMR-plus,42.8591656,-2.6817918<BR/>
214300,EA3DKP,Roses,,Spain,439.00000,1,-7.600,PEER,TS1 TS2,EA3DKP,DMR-DL,42.2608394,3.2236233<BR/>
214301,ED3ZAQ,Castellar del Valles,Cataluna,Spain,438.52500,1,-7.6,PEER,TS1 TS2,EA3ABN,DMR-plus,41.6172338,2.0873256<BR/>
214302,ED3YAC,Castellar del Valles,Cataluna,Spain,438.80000,1,-7.600,PEER,TS1 TS2,EA3ABN,Hytera,41.6172338,2.0873256<BR/>
214303,EA3RCH,Tibidabo,Cataluna,Spain,439.97500,13,0.000,PEER,TS1 TS2,EA3AYR,Motorola,41.4225,2.118611<BR/>
214555,ED5ZAD,Cid, Petrer Alicante,Comunidad Valenciana,Spain,439.17500,1,-7.600,PEER,TS1 TS2,EA5GF,Hytera,,<BR/>
214711,ED7YAV,CERRO CEUTA (CADIZ),Andalucia,Spain,438.95000,1,-7.600,PEER,TS1 TS2,EA7DYY,Hytera,36.5270612,-6.2885962<BR/>
214848,ED8ZAB,Vecindario,Islas Canarias,Spain,438.46250,2,-7.600,Peer,TS1 TS2,EA8EE,None,27.8555384,-15.4390254<BR/>
216000,HG5RUD,Budapest,,Hungary,438.47500,1,-7.600,,None,HA5CBW,HYTERA,47.497912,19.040235<BR/>
216001,HG7RUC,Dobogoko,,Hungary,439.35000,1,-7.600,PEER,TS1 TS2,HA3KZ,DMR-plus,47.7168079,18.8950729<BR/>
216101,HG2RUE,Kabhegy,Veszprum,Hungary,438.30000,1,-7.6,PEER,TS1 TS2,HA5ZF,DMR-plus,47.0463889,17.6569444<BR/>
216502,HG5RUC,Budapest,Budapest,Hungary,438.50000,1,-7.6,PEER,TS1 TS2,HA2NON,DMR-plus,47.497912,19.040235<BR/>
216701,HG7RUC,Dobogoko,,Hungary,439.35000,1,0.000,Peer,TS1 TS2,HA3KZ,HYTERA,47.7168079,18.8950729<BR/>
216702,HG7RUG,Dobogoko,Pest County,Hungary,438.52500,1,-7.6,PEER,TS1 TS2,HA3KZ,DMR-plus,47.7168079,18.8950729<BR/>
216790,HG9RUE,Kis-Kohat,Borsod-Abauj-Zemplen,Hungary,438.55000,1,-7.6,PEER,TS1 TS2,HA3KZ,DMR-plus,48.2939401,20.6934113<BR/>
222000,IR0DU,Rome/City,,Italy,430.96250,1,5.000,Master,TS1 TS2,IK0YYY,DMR-Italia,41.9106611,12.5423313<BR/>
222001,IK0YYY,DEMO/TEST,,Italy,430.93750,1,5.000,PEER,TS1 TS2,IK0YYY,DMR-Italia,,<BR/>
222002,IR0UEJ,Mt. San Biagio,Lazio,Italy,430.32500,1,5.000,Peer,TS1,IZ0CZW,IT-DMR-Network,42.3405928,12.5846698<BR/>
222003,IR0CAG,Formia,Lazio,Italy,430.15000,1,5.000,Master,TS1,IW0EBM,IT-DMR-Network,41.2559961,13.6068672<BR/>
222004,IW0DSR,Rome,Lazio,Italy,430.60000,1,5.000,Peer,TS1 TS2,IW0DSR,IT-DMR-Network,41.9027835,12.4963655<BR/>
222005,IR0UGN,Sutri (vt),Lazio,Italy,430.07500,1,5.000,PEER,TS1 TS2,IZ0QWM,BM,42.2439027,12.2185381<BR/>
222006,IR0UCA,Scandriglia(RI),Lazio,Italy,430.40000,1,5.000,Peer,TS1 TS2,IZ0QWM,Hytera,42.1642825,12.8416364<BR/>
222007,IR0CO,Rome Center,RM,Italy,430.93750,1,5.000,PEER,TS1 TS2,IK0YYY,DMR-plus,41.8994833,12.4689535<BR/>
222010,IR0DR,Rome/Mt.Cavo,,Italy,430.98750,1,5.000,PEER,TS1 TS2,IK0YYY,DMR-Italia,41.751286900000004,12.7537473<BR/>
222017,IS0BZC,Senorbi,$cnty,Italy,430.85000,1,5.000,Peer,TS1 TS2,IS0BZC,IT-DMR-Network,39.5335326,9.1303962<BR/>
222020,IK0HKA,M.te Cassino,Lazio,Italy,430.40000,1,5.000,PEER,TS1 TS2,IZ0ZIP,DMR-Italia,41.4466487,13.8700853<BR/>
222022,IR0AAB,Mt. Cavo Vetta,Lazio,Italy,145.57500,1,-0.600,Peer,TS1 TS2,I0OJJ,None,41.6552418,12.989615<BR/>
222025,IR0UFF,Castelli Romani,Lazio,Italy,430.72500,1,5.000,PEER,TS1 TS2,IQ0OT,DMR-plus,41.6855206,12.512<BR/>
222030,IZ0ZIP,MONTECASSINO,Lazio,Italy,430.42500,1,5.000,PEER,TS1 TS2,IZ0ZIP,DMR-plus,41.4916194,13.8158578<BR/>
222040,IR0UIB,MONTECASSINO,Lazio,Italy,430.40000,1,5.000,PEER,TS1 TS2,IZ0ZIP,Motorola,41.4916194,13.8158578<BR/>
222051,I0KMJ,Terni,Umbria,Italy,430.93750,1,5.000,Peer,TS1 TS2,I0KMJ,BM,42.5636168,12.6426604<BR/>
222067,IK2OVD,Genna Gonnesa,Lombardy,Italy,430.93750,1,5.000,PEER,TS1 TS2,IK2OVD,Motorola,45.4790671,9.8452433<BR/>
222068,IW0RQJ,Assisi,Umbria,Italy,430.42500,1,5.000,PEER,TS1 TS2,IW0RQJ,DMR-plus,43.0707017,12.6195966<BR/>
222069,IR0UAS,Monte Serano (PG),Umbria,Italy,430.21250,1,5.600,Peer,TS1 TS2,IW0RED,BM,42.8666667,12.8<BR/>
222070,IR0AY,Assisi,Umbria,Italy,431.43750,1,1.600,Peer,TS1 TS2,IW0RED,None,43.0707017,12.6195966<BR/>
222090,IR0UGL,Villacidro,Sardinia,Italy,431.56250,1,1.600,Peer,TS1 TS2,IW0UIF,DMR-CISARNET,39.4350313,8.8038133<BR/>
222099,IR0UFV,Formia,Lazio,Italy,0.00000,1,xxx,PEER,TS1 TS2,IW0CPK,,41.2559961,13.6068672<BR/>
222100,IW1BZH,Domodossola,Piedmont,Italy,430.12500,1,1.000,Master,TS1 TS2,IW1BZH,IT-DMR-Network,46.113222,8.2919754<BR/>
222101,I1HJP,Nizza Monferrato,Piedmont,Italy,430.85000,1,5.000,Peer,TS1 TS2,I1HJP,IT-DMR-Network,44.773687,8.3585525<BR/>
222102,I1YRB,Torino,Piedmont,Italy,430.96250,1,5.000,PEER,TS1 TS2,I1YRB,DMR-Italia,45.070312,7.6868565<BR/>
222103,IZ1EZN,Frabosa Soprana,Piemonte,Italy,430.91250,1,5.000,PEER,TS1 TS2,IZ1EZN,DMR-Italia,44.2851789,7.8077176<BR/>
222105,IR1UBR,Aquila,Piemonte,Italy,430.52500,1,5.000,Peer,TS1 TS2,IK1JNS,None,44.0838245,8.0058904<BR/>
222106,IR1UHC,Monte Fasce,Liguria,Italy,430.45000,1,5.000,Peer,TS1 TS2,IZ1MLT,None,44.4094,9.03444<BR/>
222108,IW1PPB,Loano (SV),Liguria,Italy,430.95000,1,5.000,Peer,TS1 TS2,IW1PPB,Motorola,44.1306408,8.2609671<BR/>
222110,IK1JTD,Mongardino,Liguria,Italy,430.96250,1,5.000,PEER,TS1 TS2,IK1JTD,DMR-Italia,44.3167917,8.3964938<BR/>
222111,IX1VKK,Sarre,Aosta,Italy,430.30000,1,5.000,Peer,TS1 TS2,IX1VKK,IT-DMR-Network,45.7232281,7.2589721<BR/>
222120,IR1UIQ,Monte Mottarone,Piedmont,Italy,430.58750,1,5.000,Peer,TS1 TS2,IW1BZH,Motorola,45.8833333,8.45<BR/>
222121,IR1UIP,Domodossola,Piemonte,Italy,430.12500,1,1.600,Peer,TS1 TS2,IW1BZH,Motorola,46.113222,8.2919754<BR/>
222200,IR2CM,Mt.Canto/Bergamo,,Italy,145.57500,0,-0.600,Peer,TS1 TS2,IW2DCK,DMR-CISARNET,45.7208601,9.5418403<BR/>
222201,IR2CT,Mt. Valcava,Lombardy,Italy,145.57500,1,-0.600,Peer,TS1,IZ2JGB,DMR-CISARNET,45.7863277,9.5099215<BR/>
222202,IR2CO,Campo dei Fiori,Lombardy,Italy,430.93750,1,5.000,PEER,TS1 TS2,I2HUM,DMR-Italia,45.895556,8.805556<BR/>
222203,IR2UFH,Gambolo,,Italy,430.13750,1,5.000,PEER,TS1 TS2,IK2XYP,IT-DMR-Network,45.2594367,8.8968333<BR/>
222204,IR2UDS,Mt. Penice,Lombardy,Italy,431.37500,1,1.600,Master,TS1 TS2,IW2MIL,IT-DMR-Network,44.7849276,9.3177165<BR/>
222205,IR2UDM,Valcava,Lombardy,Italy,144.62500,1,1.362,Peer,TS1 TS2,IW2DCK,Motorola,45.7863277,9.5099215<BR/>
222210,IW2JXY,Vedano Olona (Va),Lombardy,Italy,145.63750,1,-0.600,PEER,TS1 TS2,IW2JXY,DMR-ITALIA,45.7771725,8.887207<BR/>
222215,IR2CL,Gravedona ed Uniti,Lombardy,Italy,145.63750,1,-0.600,PEER,TS1 TS2,IK2ZLJ,Motorola,46.1485418,9.3085677<BR/>
222216,IR2UGK,Gravedona ed Uniti,Lombardy,Italy,430.18750,1,1.600,Peer,TS1 TS2,IK2ZLJ,Motorola,46.1485418,9.3085677<BR/>
222260,IZ2FTR,Monte Quarone,Lombardy,Italy,145.58750,1,-0.600,PEER,TS1 TS2,IZ2FTR,IT-DMR-Network,45.4790671,9.8452433<BR/>
222267,IK2OVD,VENEGONO SUPERIORE,Lombardy,Italy,145.77500,1,-0.600,PEER,TS1 TS2,IK2OVD,DMR-Italia,45.7547651,8.9017558<BR/>
222300,IR3UN,M.te Paganella,Trentino-Alto Adige/,Italy,430.96250,1,5.000,PEER,TS1 TS2,IW3BYL,DMR-Italia,46.1333333,11.0333333<BR/>
222301,IK3HHG,Col Visentin,Veneto,Italy,430.70000,1,5.000,Peer,TS1 TS2,IK3HHG,DMR-CISARNET,46.0577778,12.2802778<BR/>
222303,IR3UDD,Monte Cesen,Veneto,Italy,430.70000,0,5.000,Peer,TS1 TS2,IW3IBG,BM,45.9461111,12.0119444<BR/>
222304,IW3BTS,M.te Penegal,Tennessee,Italy,430.98750,1,5.000,Peer,TS1 TS2,IW3BTS,DMR-Italia,46.4333333,11.2166667<BR/>
222305,IN3CBN,Polsa di Brentonico,Trentino-Alto Adige,Italy,430.93750,1,5.000,Peer,TS1 TS2,IN3CBN,Motorola,45.7840547,10.9426019<BR/>
222308,IR3UGT,Monte Ricco (PD),Veneto,Italy,430.85000,1,5.000,Peer,TS1 TS2,IZ3CLG,Hytera,,<BR/>
222311,IZ3VBY,Col Visentin,Veneto,Italy,430.98750,1,5.000,PEER,TS1 TS2,IZ3VBY,Motorola,45.7623333,11.690976<BR/>
222337,IQ3VO,Verona,Veneto,Italy,430.90000,1,5.000,Peer,TS1 TS2,IZ3ATU,BM,45.4383842,10.9916215<BR/>
222374,IW3BTS,M.te Plose,Tennessee,Italy,430.91250,1,5.000,Peer,TS1 TS2,IW3BTS,Motorola,46.6955560,11.7333330<BR/>
222377,IR3UDX,Polsa di Brentonico,Trentino-Alto Adige,Italy,430.93750,1,5.000,Peer,TS1 TS2,IN3CBN,Motorola,45.7840547,10.9426019<BR/>
222399,IQ3ZB,Zero Branco TV,Veneto,Italy,430.70000,1,5.000,PEER,TS1 TS2,IW3IBG,None,45.601132,12.1668149<BR/>
222400,IR4UX,Mt. Cimone,Emilia Romagna,Italy,430.13750,1,5.000,Master,TS1 TS2,IK4UPB,IT-DMR-Network,44.1938129,10.7014529<BR/>
222401,IR4LM,Monte Cimone,Emilia-Romagna,Italy,145.76250,1,-0.600,PEER,TS1 TS2,IK4UPB,IT-DMR-Network,44.1938129,10.7014529<BR/>
